epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,flu_positive_tests
202426,2024-06-29,2024-07-04,lab,région nord-est,965.0,102.0,906.0,0.0,0.0,5.0,5.0,4.0,460.0,3.0,129.0,1.0,0.0,11.0,0.0,0.0,129.0,6.0,124.0,2.0,,,129.0,0.0,9.0
202426,2024-06-29,2024-07-04,lab,québec-chaudière-appalaches,1086.0,123.0,677.0,0.0,0.0,1.0,1.0,2.0,677.0,9.0,247.0,1.0,0.0,5.0,0.0,0.0,245.0,1.0,247.0,8.0,,,178.0,3.0,3.0
202426,2024-06-29,2024-07-04,lab,centre-du-québec,1318.0,157.0,802.0,0.0,0.0,4.0,4.0,0.0,442.0,8.0,39.0,0.0,0.0,2.0,0.0,0.0,39.0,3.0,39.0,1.0,,,39.0,0.0,4.0
202426,2024-06-29,2024-07-04,lab,montréal-laval,1095.0,141.0,682.0,0.0,0.0,6.0,6.0,5.0,588.0,6.0,587.0,0.0,1.0,8.0,0.0,0.0,587.0,12.0,589.0,11.0,,,587.0,5.0,11.0
202426,2024-06-29,2024-07-04,lab,ouest du québec,738.0,66.0,496.0,0.0,0.0,2.0,2.0,0.0,496.0,4.0,52.0,0.0,0.0,6.0,2.0,0.0,52.0,3.0,52.0,4.0,,,52.0,0.0,2.0
202426,2024-06-29,2024-07-04,lab,montérégie,1038.0,130.0,937.0,0.0,0.0,3.0,3.0,0.0,937.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,,,9.0,0.0,3.0
202426,2024-06-29,2024-07-04,region,qc,6240.0,719.0,4500.0,0.0,0.0,21.0,21.0,11.0,3600.0,39.0,1063.0,2.0,1.0,32.0,2.0,0.0,1061.0,25.0,1060.0,26.0,,,994.0,8.0,32.0
202426,2024-06-29,2024-07-04,lab,phol - ottawa,169.0,84.0,155.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,103.0,0.0,0.0,0.0,0.0,2.0,103.0,3.0,103.0,3.0,103.0,6.0,103.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,eorla,597.0,42.0,314.0,0.0,0.0,0.0,0.0,0.0,314.0,2.0,29.0,0.0,0.0,2.0,0.0,0.0,29.0,4.0,29.0,1.0,29.0,4.0,29.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - kingston,85.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,2.0,42.0,14.0,42.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - peterborough,57.0,1.0,78.0,3.0,0.0,0.0,2.0,0.0,78.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,49.0,2.0,49.0,11.0,49.0,0.0,2.0
202426,2024-06-29,2024-07-04,lab,phol - toronto,229.0,39.0,658.0,0.0,4.0,0.0,4.0,0.0,658.0,0.0,649.0,0.0,0.0,0.0,0.0,80.0,649.0,10.0,649.0,13.0,649.0,89.0,649.0,7.0,4.0
202426,2024-06-29,2024-07-04,lab,uhn / mount sinai hospital,827.0,57.0,630.0,0.0,0.0,1.0,1.0,0.0,630.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,74.0,1.0,74.0,0.0,74.0,6.0,74.0,0.0,1.0
202426,2024-06-29,2024-07-04,lab,sick kids hospital - toronto,89.0,4.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,1.0,1.0,0.0,1123.0,1.0,112.0,2.0,112.0,35.0,112.0,2.0,0.0
202426,2024-06-29,2024-07-04,region,atlantic,1009.0,47.0,767.0,1.0,1.0,1.0,3.0,0.0,767.0,5.0,777.0,0.0,0.0,0.0,0.0,9.0,777.0,2.0,786.0,3.0,786.0,42.0,786.0,0.0,3.0
202426,2024-06-29,2024-07-04,lab,phol - hamilton,13.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,5.0,20.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,st. joseph's - hamilton,1354.0,74.0,1297.0,0.0,0.0,19.0,19.0,1.0,1297.0,2.0,1297.0,0.0,0.0,38.0,0.0,0.0,1297.0,2.0,1297.0,7.0,1297.0,105.0,0.0,0.0,20.0
202426,2024-06-29,2024-07-04,lab,phol - london,216.0,56.0,225.0,1.0,0.0,0.0,1.0,0.0,225.0,0.0,190.0,0.0,0.0,0.0,0.0,14.0,190.0,2.0,190.0,5.0,190.0,30.0,190.0,1.0,1.0
202426,2024-06-29,2024-07-04,lab,st. joseph's - london,354.0,32.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,61.0,2.0,61.0,3.0,61.0,8.0,61.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - orillia,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - sudbury,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - timmins,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,4.0,15.0,3.0,15.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - sault ste. marie,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,sault area hospital,54.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,38.0,1.0,1.0,1.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,4.0,38.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,phol - thunder bay,20.0,10.0,23.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,15.0,2.0,15.0,0.0,1.0
202426,2024-06-29,2024-07-04,region,on,5114.0,452.0,4491.0,7.0,5.0,21.0,30.0,2.0,4491.0,10.0,3491.0,1.0,1.0,43.0,1.0,109.0,4502.0,31.0,3500.0,45.0,3500.0,366.0,2203.0,10.0,32.0
202426,2024-06-29,2024-07-04,lab,mb,890.0,92.0,228.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,60.0,0.0,0.0,6.0,0.0,0.0,60.0,4.0,84.0,1.0,60.0,18.0,84.0,0.0,0.0
202426,2024-06-29,2024-07-04,lab,sk,1092.0,148.0,758.0,0.0,0.0,3.0,3.0,2.0,669.0,3.0,333.0,0.0,0.0,19.0,0.0,0.0,333.0,5.0,333.0,1.0,333.0,68.0,333.0,2.0,5.0
202426,2024-06-29,2024-07-04,lab,ab,3339.0,411.0,947.0,3.0,8.0,1.0,12.0,2.0,822.0,3.0,821.0,7.0,3.0,19.0,0.0,0.0,821.0,5.0,722.0,8.0,810.0,95.0,821.0,3.0,14.0
202426,2024-06-29,2024-07-04,region,prairies,5321.0,651.0,1933.0,3.0,8.0,4.0,15.0,4.0,1719.0,6.0,1214.0,7.0,3.0,44.0,0.0,0.0,1214.0,14.0,1139.0,10.0,1203.0,181.0,1238.0,5.0,19.0
202426,2024-06-29,2024-07-04,region,bc,2896.0,461.0,2903.0,22.0,6.0,1.0,75.0,4.0,2898.0,9.0,779.0,3.0,0.0,51.0,1.0,0.0,779.0,9.0,779.0,7.0,742.0,96.0,742.0,7.0,79.0
202426,2024-06-29,2024-07-04,lab,yk,54.0,5.0,33.0,0.0,0.0,0.0,2.0,0.0,33.0,0.0,,,,,,,,,,,,,,,2.0
202426,2024-06-29,2024-07-04,lab,nt,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,,,,,,,19.0,0.0,19.0,0.0,19.0,7.0,,,0.0
202426,2024-06-29,2024-07-04,lab,nu,119.0,7.0,102.0,0.0,0.0,0.0,0.0,6.0,102.0,1.0,,,,,,,,,,,,,,,6.0
202426,2024-06-29,2024-07-04,region,territories,192.0,13.0,154.0,0.0,0.0,0.0,2.0,6.0,154.0,2.0,,,,,,,19.0,0.0,19.0,0.0,19.0,7.0,,,8.0
202426,2024-06-29,2024-07-04,nation,ca,21901.0,2516.0,15723.0,32.0,19.0,49.0,145.0,32.0,14520.0,70.0,7080.0,13.0,6.0,194.0,7.0,109.0,8108.0,86.0,7030.0,100.0,5997.0,720.0,5710.0,34.0,177.0
202427,2024-07-06,2024-07-11,lab,nl,544.0,84.0,434.0,0.0,0.0,0.0,0.0,2.0,434.0,6.0,434.0,1.0,1.0,20.0,2.0,0.0,434.0,3.0,434.0,1.0,434.0,54.0,434.0,5.0,2.0
202427,2024-07-06,2024-07-11,lab,pe,132.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,12.0,0.0,12.0,5.0,12.0,1.0,0.0
202427,2024-07-06,2024-07-11,lab,ns,893.0,86.0,817.0,0.0,0.0,2.0,2.0,0.0,797.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,11.0,21.0,1.0,2.0
202427,2024-07-06,2024-07-11,lab,nb,746.0,58.0,574.0,0.0,0.0,2.0,2.0,0.0,574.0,2.0,91.0,0.0,0.0,4.0,0.0,0.0,91.0,3.0,91.0,2.0,91.0,19.0,91.0,3.0,2.0
202427,2024-07-06,2024-07-11,region,atlantic,2315.0,252.0,1851.0,0.0,0.0,4.0,4.0,2.0,1831.0,9.0,558.0,1.0,1.0,25.0,3.0,0.0,558.0,6.0,558.0,3.0,558.0,89.0,558.0,10.0,6.0
202427,2024-07-06,2024-07-11,lab,région nord-est,922.0,107.0,877.0,0.0,0.0,3.0,3.0,1.0,451.0,3.0,119.0,1.0,0.0,4.0,0.0,0.0,119.0,8.0,115.0,1.0,,,119.0,0.0,4.0
202427,2024-07-06,2024-07-11,lab,québec-chaudière-appalaches,1082.0,131.0,653.0,0.0,0.0,1.0,1.0,0.0,653.0,5.0,217.0,0.0,0.0,1.0,0.0,0.0,216.0,3.0,217.0,8.0,,,152.0,2.0,1.0
202427,2024-07-06,2024-07-11,lab,centre-du-québec,1409.0,247.0,666.0,0.0,0.0,1.0,1.0,0.0,453.0,8.0,35.0,0.0,2.0,0.0,1.0,0.0,35.0,3.0,35.0,0.0,,,36.0,1.0,1.0
202427,2024-07-06,2024-07-11,lab,montréal-laval,1202.0,169.0,707.0,0.0,0.0,5.0,5.0,0.0,608.0,9.0,605.0,1.0,4.0,12.0,0.0,0.0,605.0,9.0,608.0,14.0,,,605.0,8.0,5.0
202427,2024-07-06,2024-07-11,lab,ouest du québec,809.0,117.0,460.0,0.0,0.0,5.0,5.0,0.0,458.0,3.0,27.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,27.0,1.0,,,27.0,0.0,5.0
202427,2024-07-06,2024-07-11,lab,montérégie,1072.0,110.0,940.0,0.0,0.0,0.0,0.0,0.0,940.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,,2.0,0.0,0.0
202427,2024-07-06,2024-07-11,region,qc,6496.0,881.0,4303.0,0.0,0.0,15.0,15.0,1.0,3563.0,29.0,1005.0,2.0,6.0,19.0,1.0,0.0,1004.0,23.0,1004.0,24.0,,,941.0,11.0,16.0
202427,2024-07-06,2024-07-11,lab,phol - ottawa,95.0,36.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,54.0,0.0,0.0,0.0,0.0,4.0,54.0,0.0,54.0,1.0,54.0,0.0,54.0,1.0,0.0
202427,2024-07-06,2024-07-11,lab,eorla,703.0,48.0,376.0,0.0,0.0,3.0,3.0,0.0,376.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,48.0,2.0,48.0,1.0,48.0,11.0,48.0,3.0,3.0
202427,2024-07-06,2024-07-11,lab,phol - kingston,64.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,3.0,25.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,phol - peterborough,26.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,1.0,25.0,5.0,25.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,phol - toronto,252.0,55.0,561.0,7.0,4.0,0.0,5.0,0.0,561.0,0.0,553.0,0.0,0.0,0.0,0.0,61.0,553.0,8.0,553.0,18.0,553.0,91.0,553.0,7.0,5.0
202427,2024-07-06,2024-07-11,lab,uhn / mount sinai hospital,726.0,36.0,534.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,44.0,0.0,0.0,2.0,0.0,0.0,44.0,0.0,44.0,1.0,44.0,3.0,44.0,1.0,0.0
202427,2024-07-06,2024-07-11,lab,sick kids hospital - toronto,71.0,4.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,5.0,2.0,0.0,98.0,0.0,98.0,1.0,98.0,25.0,98.0,3.0,0.0
202427,2024-07-06,2024-07-11,region,atlantic,970.0,60.0,708.0,4.0,0.0,0.0,4.0,0.0,708.0,0.0,711.0,0.0,0.0,0.0,0.0,3.0,711.0,6.0,716.0,0.0,716.0,29.0,716.0,1.0,4.0
202427,2024-07-06,2024-07-11,lab,phol - hamilton,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,st. joseph's - hamilton,1400.0,107.0,1316.0,0.0,0.0,18.0,18.0,2.0,1316.0,7.0,1316.0,0.0,0.0,22.0,0.0,0.0,1316.0,3.0,1316.0,4.0,1316.0,113.0,0.0,0.0,20.0
202427,2024-07-06,2024-07-11,lab,phol - london,205.0,50.0,205.0,1.0,0.0,0.0,1.0,0.0,205.0,0.0,164.0,0.0,0.0,0.0,0.0,9.0,164.0,1.0,164.0,2.0,164.0,24.0,164.0,3.0,1.0
202427,2024-07-06,2024-07-11,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,,,
202427,2024-07-06,2024-07-11,lab,phol - orillia,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,4.0,7.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,phol - sudbury,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,2.0,7.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,phol - timmins,38.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,phol - sault ste. marie,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,sault area hospital,48.0,2.0,39.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,38.0,0.0,38.0,3.0,38.0,0.0,1.0
202427,2024-07-06,2024-07-11,lab,phol - thunder bay,16.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,3.0,16.0,0.0,0.0
202427,2024-07-06,2024-07-11,region,on,4636.0,430.0,4061.0,17.0,6.0,21.0,32.0,2.0,4061.0,9.0,3130.0,1.0,0.0,32.0,2.0,81.0,3130.0,20.0,3135.0,29.0,3135.0,316.0,1819.0,19.0,34.0
202427,2024-07-06,2024-07-11,lab,mb,830.0,68.0,211.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,43.0,0.0,0.0,2.0,0.0,0.0,43.0,1.0,66.0,0.0,43.0,12.0,66.0,0.0,0.0
202427,2024-07-06,2024-07-11,lab,sk,1234.0,168.0,755.0,0.0,0.0,3.0,3.0,2.0,668.0,3.0,312.0,0.0,0.0,11.0,0.0,0.0,312.0,7.0,312.0,0.0,312.0,71.0,312.0,4.0,5.0
202427,2024-07-06,2024-07-11,lab,ab,3558.0,397.0,834.0,2.0,11.0,0.0,13.0,3.0,744.0,2.0,744.0,9.0,1.0,17.0,1.0,0.0,744.0,6.0,633.0,1.0,734.0,101.0,744.0,9.0,16.0
202427,2024-07-06,2024-07-11,region,prairies,5622.0,633.0,1800.0,2.0,11.0,3.0,16.0,5.0,1623.0,5.0,1099.0,9.0,1.0,30.0,1.0,0.0,1099.0,14.0,1011.0,1.0,1089.0,184.0,1122.0,13.0,21.0
202427,2024-07-06,2024-07-11,region,bc,2800.0,480.0,2530.0,14.0,7.0,1.0,55.0,2.0,2041.0,5.0,615.0,3.0,1.0,31.0,2.0,0.0,615.0,10.0,615.0,9.0,602.0,59.0,602.0,1.0,57.0
202427,2024-07-06,2024-07-11,lab,yk,40.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,0.0
202427,2024-07-06,2024-07-11,lab,nt,29.0,2.0,29.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,,,,,,,29.0,0.0,29.0,2.0,29.0,6.0,,,1.0
202427,2024-07-06,2024-07-11,lab,nu,88.0,6.0,67.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,,,,,,,,,,,,,,,1.0
202427,2024-07-06,2024-07-11,region,territories,157.0,15.0,117.0,0.0,1.0,0.0,1.0,1.0,117.0,1.0,,,,,,,29.0,0.0,29.0,2.0,29.0,6.0,,,2.0
202427,2024-07-06,2024-07-11,nation,ca,22026.0,2691.0,14662.0,33.0,25.0,44.0,123.0,13.0,13236.0,58.0,6407.0,16.0,9.0,137.0,9.0,81.0,6435.0,73.0,6352.0,68.0,5413.0,654.0,5042.0,54.0,136.0
202428,2024-07-13,2024-07-18,lab,nl,537.0,87.0,419.0,0.0,0.0,2.0,2.0,2.0,419.0,3.0,419.0,0.0,2.0,17.0,0.0,0.0,419.0,4.0,419.0,3.0,419.0,51.0,419.0,5.0,4.0
202428,2024-07-13,2024-07-18,lab,pe,118.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,ns,861.0,135.0,799.0,0.0,0.0,3.0,3.0,0.0,746.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,2.0,21.0,1.0,3.0
202428,2024-07-13,2024-07-18,lab,nb,803.0,65.0,493.0,0.0,4.0,0.0,4.0,1.0,493.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,70.0,0.0,70.0,15.0,70.0,1.0,5.0
202428,2024-07-13,2024-07-18,region,atlantic,2319.0,301.0,1763.0,0.0,4.0,5.0,9.0,3.0,1710.0,4.0,516.0,0.0,2.0,18.0,0.0,0.0,516.0,7.0,516.0,3.0,516.0,71.0,516.0,7.0,12.0
202428,2024-07-13,2024-07-18,lab,région nord-est,1008.0,112.0,926.0,0.0,0.0,1.0,1.0,1.0,477.0,1.0,136.0,0.0,0.0,6.0,2.0,0.0,136.0,6.0,135.0,0.0,,,136.0,1.0,2.0
202428,2024-07-13,2024-07-18,lab,québec-chaudière-appalaches,1220.0,172.0,661.0,0.0,0.0,0.0,0.0,0.0,662.0,11.0,251.0,2.0,0.0,5.0,0.0,0.0,251.0,7.0,251.0,6.0,,,192.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,centre-du-québec,1481.0,244.0,607.0,0.0,0.0,0.0,0.0,1.0,399.0,9.0,33.0,0.0,0.0,1.0,2.0,0.0,33.0,3.0,33.0,1.0,,,35.0,0.0,1.0
202428,2024-07-13,2024-07-18,lab,montréal-laval,1435.0,227.0,817.0,0.0,0.0,5.0,5.0,0.0,696.0,9.0,659.0,1.0,3.0,9.0,2.0,0.0,659.0,14.0,660.0,7.0,,,659.0,6.0,5.0
202428,2024-07-13,2024-07-18,lab,ouest du québec,873.0,114.0,489.0,0.0,0.0,3.0,3.0,1.0,489.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,,,36.0,0.0,4.0
202428,2024-07-13,2024-07-18,lab,montérégie,1109.0,168.0,985.0,0.0,0.0,3.0,3.0,0.0,979.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,,,6.0,0.0,3.0
202428,2024-07-13,2024-07-18,region,qc,7126.0,1037.0,4485.0,0.0,0.0,12.0,12.0,3.0,3702.0,40.0,1121.0,3.0,3.0,21.0,6.0,0.0,1121.0,30.0,1121.0,14.0,,,1064.0,7.0,15.0
202428,2024-07-13,2024-07-18,lab,phol - ottawa,113.0,44.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,4.0,55.0,0.0,0.0,0.0,0.0,2.0,55.0,0.0,55.0,1.0,55.0,12.0,55.0,1.0,0.0
202428,2024-07-13,2024-07-18,lab,eorla,658.0,61.0,333.0,0.0,0.0,2.0,2.0,0.0,333.0,2.0,27.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,4.0,27.0,0.0,2.0
202428,2024-07-13,2024-07-18,lab,phol - kingston,62.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,27.0,1.0,27.0,3.0,27.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - peterborough,24.0,0.0,50.0,1.0,1.0,0.0,1.0,0.0,50.0,0.0,38.0,0.0,0.0,0.0,0.0,3.0,38.0,1.0,38.0,0.0,38.0,5.0,38.0,0.0,1.0
202428,2024-07-13,2024-07-18,lab,phol - toronto,292.0,72.0,597.0,2.0,1.0,0.0,1.0,0.0,597.0,0.0,577.0,0.0,0.0,0.0,0.0,44.0,578.0,7.0,577.0,17.0,577.0,89.0,577.0,7.0,1.0
202428,2024-07-13,2024-07-18,lab,uhn / mount sinai hospital,823.0,71.0,593.0,0.0,1.0,4.0,5.0,1.0,593.0,3.0,107.0,0.0,0.0,5.0,0.0,0.0,107.0,1.0,107.0,8.0,107.0,14.0,107.0,1.0,6.0
202428,2024-07-13,2024-07-18,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,,,
202428,2024-07-13,2024-07-18,region,atlantic,1189.0,86.0,911.0,1.0,0.0,0.0,1.0,0.0,911.0,1.0,912.0,0.0,0.0,0.0,0.0,11.0,912.0,3.0,916.0,1.0,916.0,48.0,916.0,1.0,1.0
202428,2024-07-13,2024-07-18,lab,phol - hamilton,36.0,12.0,62.0,5.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,9.0,62.0,2.0,62.0,0.0,62.0,12.0,62.0,1.0,0.0
202428,2024-07-13,2024-07-18,lab,st. joseph's - hamilton,1394.0,99.0,1265.0,0.0,0.0,13.0,13.0,0.0,1265.0,1.0,1265.0,0.0,0.0,20.0,0.0,0.0,1265.0,5.0,1265.0,7.0,1265.0,86.0,0.0,0.0,13.0
202428,2024-07-13,2024-07-18,lab,phol - london,284.0,84.0,267.0,3.0,1.0,0.0,2.0,0.0,267.0,2.0,188.0,0.0,0.0,0.0,0.0,9.0,188.0,2.0,188.0,1.0,188.0,31.0,188.0,2.0,2.0
202428,2024-07-13,2024-07-18,lab,st. joseph's - london,315.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,60.0,1.0,60.0,8.0,60.0,1.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - orillia,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - sudbury,16.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - timmins,33.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,2.0,16.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - sault ste. marie,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,sault area hospital,66.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,52.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,52.0,1.0,52.0,5.0,52.0,0.0,0.0
202428,2024-07-13,2024-07-18,lab,phol - thunder bay,24.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,5.0,25.0,1.0,0.0
202428,2024-07-13,2024-07-18,region,on,5335.0,604.0,4400.0,12.0,4.0,19.0,25.0,1.0,4400.0,13.0,3428.0,1.0,0.0,30.0,0.0,82.0,3429.0,24.0,3432.0,38.0,3432.0,325.0,2167.0,16.0,26.0
202428,2024-07-13,2024-07-18,lab,mb,800.0,64.0,324.0,0.0,0.0,1.0,1.0,0.0,324.0,0.0,68.0,1.0,0.0,2.0,0.0,0.0,68.0,2.0,87.0,0.0,68.0,27.0,87.0,1.0,1.0
202428,2024-07-13,2024-07-18,lab,sk,1209.0,148.0,686.0,0.0,0.0,2.0,2.0,1.0,613.0,1.0,288.0,0.0,0.0,6.0,1.0,0.0,288.0,1.0,288.0,1.0,288.0,44.0,288.0,0.0,3.0
202428,2024-07-13,2024-07-18,lab,ab,3328.0,306.0,821.0,0.0,6.0,0.0,7.0,0.0,743.0,2.0,743.0,4.0,2.0,10.0,0.0,0.0,742.0,6.0,629.0,1.0,732.0,82.0,743.0,4.0,7.0
