epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
202249,2022-12-10,2022-12-15,lab,ab,7697.0,1090.0,4065.0,50.0,427.0,263.0,740.0,2.0,3322.0,375.0,1585.0,5.0,4.0,46.0,1.0,0.0,1584.0,18.0,1583.0,34.0,1573.0,59.0,1585.0,60.0
202249,2022-12-10,2022-12-15,region,prairies,16549.0,1765.0,7441.0,52.0,458.0,1016.0,1526.0,2.0,6303.0,537.0,2439.0,5.0,6.0,80.0,2.0,0.0,2419.0,25.0,2466.0,71.0,2425.0,93.0,2470.0,106.0
202249,2022-12-10,2022-12-15,region,bc,7196.0,882.0,5326.0,23.0,340.0,17.0,1082.0,2.0,5326.0,458.0,995.0,6.0,11.0,38.0,9.0,0.0,995.0,22.0,995.0,21.0,995.0,92.0,995.0,50.0
202249,2022-12-10,2022-12-15,lab,yt,149.0,3.0,72.0,0.0,0.0,0.0,35.0,0.0,72.0,1.0,,,,,,,,,,,,,,
202249,2022-12-10,2022-12-15,lab,nt,135.0,11.0,116.0,0.0,48.0,0.0,48.0,0.0,116.0,4.0,,,,,,,,,,,116.0,8.0,,
202249,2022-12-10,2022-12-15,lab,nu,120.0,4.0,59.0,0.0,11.0,0.0,11.0,0.0,59.0,2.0,,,,,,,,,,,,,,
202249,2022-12-10,2022-12-15,region,territories,404.0,18.0,247.0,0.0,59.0,0.0,94.0,0.0,247.0,7.0,,,,,,,,,,,116.0,8.0,,
202249,2022-12-10,2022-12-15,nation,ca,93704.0,11793.0,43589.0,87.0,1685.0,7112.0,9365.0,28.0,36861.0,2683.0,12271.0,24.0,25.0,198.0,23.0,107.0,12262.0,208.0,12303.0,235.0,10971.0,454.0,10684.0,476.0
202248,2022-12-03,2022-12-08,lab,nl,703.0,129.0,516.0,0.0,106.0,13.0,119.0,0.0,516.0,18.0,516.0,0.0,3.0,2.0,2.0,0.0,516.0,16.0,516.0,24.0,516.0,43.0,516.0,6.0
202248,2022-12-03,2022-12-08,lab,pe,1145.0,259.0,189.0,0.0,21.0,59.0,80.0,0.0,189.0,12.0,59.0,2.0,2.0,5.0,2.0,0.0,59.0,6.0,59.0,0.0,59.0,11.0,59.0,0.0
202248,2022-12-03,2022-12-08,lab,ns,5226.0,596.0,2763.0,0.0,1.0,718.0,719.0,0.0,2763.0,173.0,37.0,0.0,0.0,2.0,1.0,0.0,37.0,3.0,37.0,0.0,37.0,6.0,37.0,1.0
202248,2022-12-03,2022-12-08,lab,nb,5280.0,649.0,2925.0,0.0,13.0,855.0,868.0,1.0,2642.0,124.0,196.0,0.0,1.0,8.0,0.0,0.0,196.0,10.0,196.0,2.0,196.0,19.0,196.0,15.0
202248,2022-12-03,2022-12-08,region,atlantic,12354.0,1633.0,6393.0,0.0,141.0,1645.0,1786.0,1.0,6110.0,327.0,808.0,2.0,6.0,17.0,5.0,0.0,808.0,35.0,808.0,26.0,808.0,79.0,808.0,22.0
202248,2022-12-03,2022-12-08,lab,région nord est,3463.0,547.0,2025.0,0.0,0.0,375.0,375.0,1.0,908.0,108.0,64.0,1.0,0.0,6.0,0.0,0.0,64.0,2.0,64.0,4.0,,,64.0,4.0
202248,2022-12-03,2022-12-08,lab,québec chaudière appalaches,7100.0,639.0,1257.0,0.0,0.0,359.0,359.0,0.0,1261.0,163.0,361.0,0.0,0.0,0.0,0.0,0.0,373.0,23.0,361.0,17.0,,,361.0,28.0
202248,2022-12-03,2022-12-08,lab,centre du québec,6545.0,910.0,1591.0,0.0,0.0,497.0,497.0,0.0,1124.0,76.0,30.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,30.0,4.0,,,30.0,4.0
202248,2022-12-03,2022-12-08,lab,montréal laval,7501.0,1090.0,4979.0,0.0,2.0,1253.0,1255.0,5.0,2481.0,164.0,934.0,3.0,0.0,7.0,2.0,0.0,934.0,39.0,935.0,30.0,,,876.0,34.0
202248,2022-12-03,2022-12-08,lab,ouest du québec,5302.0,688.0,1287.0,0.0,2.0,461.0,463.0,0.0,1007.0,66.0,27.0,2.0,0.0,2.0,0.0,0.0,27.0,5.0,27.0,3.0,,,27.0,0.0
202248,2022-12-03,2022-12-08,lab,montérégie,5586.0,723.0,1284.0,0.0,0.0,375.0,375.0,2.0,1216.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,,,2.0,0.0
202248,2022-12-03,2022-12-08,region,qc,35497.0,4597.0,12423.0,0.0,4.0,3320.0,3324.0,8.0,7997.0,631.0,1418.0,6.0,0.0,16.0,2.0,0.0,1430.0,71.0,1419.0,59.0,,,1360.0,70.0
202248,2022-12-03,2022-12-08,lab,phol ottawa,663.0,151.0,229.0,0.0,26.0,5.0,28.0,0.0,229.0,20.0,177.0,0.0,0.0,0.0,0.0,5.0,177.0,0.0,177.0,1.0,177.0,9.0,177.0,5.0
202248,2022-12-03,2022-12-08,lab,eorla,2716.0,208.0,786.0,0.0,0.0,237.0,237.0,0.0,786.0,96.0,55.0,0.0,0.0,3.0,0.0,0.0,55.0,3.0,55.0,1.0,55.0,4.0,55.0,10.0
202248,2022-12-03,2022-12-08,lab,phol kingston,612.0,79.0,112.0,0.0,12.0,7.0,19.0,0.0,112.0,4.0,104.0,0.0,0.0,0.0,0.0,3.0,104.0,2.0,104.0,3.0,104.0,20.0,104.0,7.0
202248,2022-12-03,2022-12-08,lab,uhn mount sinai hospital,3021.0,238.0,795.0,0.0,6.0,34.0,40.0,0.0,795.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,28.0,1.0,28.0,3.0
202248,2022-12-03,2022-12-08,lab,phol toronto,1670.0,420.0,1320.0,5.0,311.0,29.0,178.0,0.0,1316.0,74.0,1014.0,0.0,0.0,0.0,0.0,43.0,1014.0,13.0,1014.0,8.0,1014.0,37.0,1014.0,45.0
202248,2022-12-03,2022-12-08,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202248,2022-12-03,2022-12-08,lab,shared hospital laboratory,2699.0,183.0,2699.0,2.0,161.0,107.0,270.0,0.0,2699.0,143.0,2283.0,0.0,0.0,0.0,0.0,19.0,2283.0,20.0,2299.0,9.0,2299.0,29.0,2297.0,67.0
202248,2022-12-03,2022-12-08,lab,phol sault ste marie,58.0,5.0,41.0,0.0,7.0,4.0,10.0,0.0,41.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,37.0,1.0,37.0,1.0,37.0,1.0
202248,2022-12-03,2022-12-08,lab,phol timmins,289.0,16.0,66.0,0.0,37.0,2.0,36.0,0.0,66.0,0.0,64.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,64.0,1.0,64.0,2.0,64.0,2.0
202248,2022-12-03,2022-12-08,lab,st josephs london,,,,,,,,,,,,,,,,,,,,,,,,
202248,2022-12-03,2022-12-08,lab,phol london,902.0,158.0,392.0,1.0,85.0,5.0,90.0,0.0,392.0,35.0,348.0,0.0,0.0,0.0,0.0,10.0,348.0,6.0,348.0,2.0,348.0,13.0,348.0,30.0
202248,2022-12-03,2022-12-08,lab,phol orillia,16.0,8.0,106.0,0.0,20.0,6.0,26.0,0.0,106.0,16.0,98.0,0.0,0.0,0.0,0.0,11.0,98.0,1.0,98.0,0.0,98.0,5.0,98.0,8.0
202248,2022-12-03,2022-12-08,lab,phol thunder bay,234.0,50.0,38.0,0.0,6.0,2.0,8.0,0.0,38.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,26.0,0.0,26.0,1.0,26.0,2.0
202248,2022-12-03,2022-12-08,lab,phol sudbury,43.0,9.0,37.0,0.0,9.0,0.0,9.0,0.0,37.0,2.0,32.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,32.0,1.0,32.0,2.0,32.0,1.0
202248,2022-12-03,2022-12-08,lab,phol hamilton,621.0,136.0,399.0,1.0,30.0,19.0,50.0,0.0,399.0,18.0,290.0,0.0,0.0,0.0,0.0,16.0,290.0,2.0,290.0,1.0,290.0,17.0,290.0,16.0
202248,2022-12-03,2022-12-08,lab,phol peterborough,154.0,16.0,46.0,0.0,10.0,0.0,10.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,46.0,2.0,46.0,1.0,46.0,1.0
202248,2022-12-03,2022-12-08,lab,st josephs hamilton,2954.0,310.0,1570.0,0.0,0.0,334.0,334.0,1.0,1570.0,173.0,1570.0,0.0,0.0,42.0,0.0,0.0,1570.0,9.0,1570.0,3.0,1570.0,48.0,0.0,0.0
202248,2022-12-03,2022-12-08,lab,sault area hospital,422.0,33.0,331.0,0.0,53.0,31.0,84.0,0.0,331.0,6.0,117.0,2.0,0.0,2.0,0.0,0.0,117.0,4.0,117.0,7.0,117.0,9.0,117.0,0.0
202248,2022-12-03,2022-12-08,region,on,17074.0,2020.0,8967.0,9.0,773.0,822.0,1429.0,1.0,8963.0,600.0,6289.0,2.0,0.0,47.0,0.0,117.0,6289.0,64.0,6305.0,40.0,6305.0,199.0,4733.0,198.0
202248,2022-12-03,2022-12-08,lab,mb,2919.0,422.0,2022.0,0.0,34.0,360.0,394.0,0.0,2022.0,80.0,190.0,0.0,0.0,8.0,0.0,0.0,190.0,7.0,221.0,11.0,190.0,29.0,221.0,10.0
202248,2022-12-03,2022-12-08,lab,sk,6966.0,461.0,2143.0,0.0,0.0,545.0,545.0,2.0,1735.0,67.0,807.0,1.0,4.0,33.0,0.0,0.0,809.0,14.0,809.0,44.0,809.0,40.0,808.0,25.0
202248,2022-12-03,2022-12-08,lab,ab,8546.0,1216.0,4160.0,41.0,824.0,201.0,1066.0,1.0,3128.0,286.0,1644.0,14.0,3.0,28.0,0.0,0.0,1644.0,16.0,1642.0,17.0,1618.0,55.0,1644.0,45.0
202248,2022-12-03,2022-12-08,region,prairies,18431.0,2099.0,8325.0,41.0,858.0,1106.0,2005.0,3.0,6885.0,433.0,2641.0,15.0,7.0,69.0,0.0,0.0,2643.0,37.0,2672.0,72.0,2617.0,124.0,2673.0,80.0
202248,2022-12-03,2022-12-08,region,bc,6811.0,667.0,5146.0,15.0,317.0,0.0,1250.0,0.0,4903.0,398.0,783.0,6.0,6.0,19.0,7.0,0.0,783.0,14.0,783.0,19.0,758.0,77.0,758.0,32.0
202248,2022-12-03,2022-12-08,lab,yt,180.0,11.0,26.0,0.0,10.0,0.0,17.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202248,2022-12-03,2022-12-08,lab,nt,80.0,7.0,73.0,2.0,20.0,0.0,22.0,0.0,73.0,3.0,,,,,,,,,,,73.0,8.0,,
202248,2022-12-03,2022-12-08,lab,nu,93.0,9.0,58.0,0.0,9.0,0.0,9.0,0.0,58.0,0.0,,,,,,,,,,,,,,
202248,2022-12-03,2022-12-08,region,territories,353.0,27.0,157.0,2.0,39.0,0.0,48.0,0.0,155.0,3.0,,,,,,,,,,,73.0,8.0,,
202248,2022-12-03,2022-12-08,nation,ca,90520.0,11043.0,41411.0,67.0,2132.0,6893.0,9842.0,13.0,35013.0,2392.0,11939.0,31.0,19.0,168.0,14.0,117.0,11953.0,221.0,11987.0,216.0,10561.0,487.0,10332.0,402.0
202247,2022-11-26,2022-12-01,lab,nl,487.0,102.0,340.0,0.0,34.0,3.0,37.0,0.0,340.0,16.0,340.0,0.0,1.0,0.0,1.0,0.0,340.0,12.0,340.0,13.0,340.0,21.0,340.0,3.0
202247,2022-11-26,2022-12-01,lab,pe,1184.0,264.0,111.0,0.0,21.0,18.0,39.0,0.0,111.0,5.0,69.0,2.0,2.0,5.0,0.0,0.0,69.0,1.0,69.0,1.0,69.0,11.0,69.0,3.0
202247,2022-11-26,2022-12-01,lab,ns,5021.0,584.0,2305.0,0.0,0.0,605.0,605.0,0.0,2305.0,159.0,31.0,0.0,1.0,2.0,0.0,0.0,31.0,1.0,31.0,0.0,31.0,4.0,31.0,0.0
202247,2022-11-26,2022-12-01,lab,nb,4969.0,642.0,2384.0,0.0,24.0,539.0,563.0,0.0,1924.0,112.0,237.0,0.0,4.0,19.0,3.0,0.0,237.0,13.0,237.0,1.0,237.0,30.0,237.0,12.0
202247,2022-11-26,2022-12-01,region,atlantic,11661.0,1592.0,5140.0,0.0,79.0,1165.0,1244.0,0.0,4680.0,292.0,677.0,2.0,8.0,26.0,4.0,0.0,677.0,27.0,677.0,15.0,677.0,66.0,677.0,18.0
202247,2022-11-26,2022-12-01,lab,région nord est,2813.0,331.0,1349.0,0.0,0.0,115.0,115.0,0.0,519.0,75.0,49.0,1.0,0.0,9.0,0.0,0.0,49.0,0.0,49.0,4.0,,,49.0,0.0
202247,2022-11-26,2022-12-01,lab,québec chaudière appalaches,7749.0,591.0,886.0,0.0,0.0,135.0,135.0,2.0,894.0,146.0,306.0,2.0,0.0,5.0,0.0,0.0,319.0,25.0,306.0,25.0,,,306.0,23.0
202247,2022-11-26,2022-12-01,lab,centre du québec,5735.0,694.0,1057.0,0.0,0.0,276.0,276.0,1.0,881.0,95.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,31.0,3.0,,,31.0,3.0
202247,2022-11-26,2022-12-01,lab,montréal laval,7340.0,1001.0,4018.0,0.0,1.0,964.0,965.0,1.0,2109.0,145.0,862.0,6.0,0.0,16.0,1.0,0.0,862.0,35.0,868.0,43.0,,,833.0,18.0
202247,2022-11-26,2022-12-01,lab,ouest du québec,4577.0,619.0,937.0,0.0,0.0,329.0,329.0,0.0,770.0,70.0,35.0,0.0,0.0,3.0,1.0,0.0,34.0,11.0,35.0,2.0,,,35.0,3.0
202247,2022-11-26,2022-12-01,lab,montérégie,5346.0,616.0,974.0,0.0,0.0,277.0,277.0,2.0,973.0,82.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,,,4.0,1.0
202247,2022-11-26,2022-12-01,region,qc,33560.0,3852.0,9221.0,0.0,1.0,2096.0,2097.0,6.0,6146.0,613.0,1287.0,9.0,0.0,33.0,2.0,0.0,1299.0,75.0,1293.0,79.0,,,1258.0,48.0
202247,2022-11-26,2022-12-01,lab,phol ottawa,625.0,133.0,150.0,2.0,9.0,6.0,17.0,0.0,150.0,12.0,134.0,0.0,0.0,0.0,0.0,4.0,134.0,0.0,134.0,0.0,134.0,8.0,134.0,5.0
202247,2022-11-26,2022-12-01,lab,eorla,2779.0,228.0,749.0,0.0,0.0,223.0,223.0,0.0,749.0,104.0,37.0,0.0,0.0,0.0,4.0,0.0,37.0,3.0,37.0,0.0,37.0,4.0,37.0,7.0
202247,2022-11-26,2022-12-01,lab,phol kingston,544.0,60.0,99.0,0.0,7.0,3.0,10.0,1.0,99.0,12.0,93.0,0.0,0.0,0.0,0.0,8.0,93.0,0.0,93.0,0.0,93.0,10.0,93.0,10.0
202247,2022-11-26,2022-12-01,lab,uhn mount sinai hospital,2989.0,190.0,785.0,0.0,0.0,54.0,54.0,2.0,785.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,43.0,2.0,43.0,3.0
202247,2022-11-26,2022-12-01,lab,phol toronto,1734.0,476.0,1045.0,4.0,333.0,34.0,140.0,0.0,1044.0,41.0,786.0,0.0,0.0,0.0,0.0,47.0,786.0,13.0,786.0,8.0,786.0,43.0,786.0,32.0
202247,2022-11-26,2022-12-01,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202247,2022-11-26,2022-12-01,lab,shared hospital laboratory,2543.0,144.0,2543.0,0.0,162.0,127.0,289.0,0.0,2543.0,139.0,2194.0,0.0,0.0,0.0,0.0,19.0,2194.0,15.0,2208.0,6.0,2184.0,24.0,2207.0,55.0
202247,2022-11-26,2022-12-01,lab,phol sault ste marie,51.0,8.0,39.0,0.0,6.0,11.0,17.0,0.0,39.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,32.0,1.0,32.0,0.0,32.0,0.0
202247,2022-11-26,2022-12-01,lab,phol timmins,278.0,16.0,76.0,0.0,12.0,22.0,34.0,0.0,76.0,2.0,76.0,0.0,0.0,0.0,0.0,12.0,76.0,0.0,76.0,0.0,76.0,2.0,76.0,1.0
202247,2022-11-26,2022-12-01,lab,st josephs london,,,,,,,,,,,,,,,,,,,,,,,,
202247,2022-11-26,2022-12-01,lab,phol london,961.0,164.0,402.0,0.0,72.0,4.0,75.0,0.0,402.0,41.0,358.0,0.0,0.0,0.0,0.0,24.0,358.0,5.0,358.0,3.0,358.0,22.0,358.0,14.0
202247,2022-11-26,2022-12-01,lab,phol orillia,15.0,9.0,106.0,0.0,28.0,4.0,32.0,0.0,106.0,12.0,106.0,0.0,0.0,0.0,0.0,6.0,106.0,3.0,106.0,1.0,106.0,8.0,106.0,4.0
202247,2022-11-26,2022-12-01,lab,phol thunder bay,162.0,57.0,44.0,0.0,11.0,0.0,11.0,0.0,44.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,1.0,36.0,1.0,36.0,1.0
202247,2022-11-26,2022-12-01,lab,phol sudbury,52.0,14.0,45.0,0.0,4.0,5.0,9.0,0.0,45.0,1.0,32.0,0.0,0.0,0.0,0.0,4.0,32.0,1.0,32.0,0.0,32.0,0.0,32.0,0.0
202247,2022-11-26,2022-12-01,lab,phol hamilton,554.0,131.0,327.0,0.0,46.0,8.0,54.0,0.0,327.0,50.0,255.0,0.0,0.0,0.0,0.0,11.0,255.0,2.0,255.0,2.0,255.0,7.0,255.0,20.0
202247,2022-11-26,2022-12-01,lab,phol peterborough,90.0,10.0,31.0,0.0,9.0,0.0,9.0,0.0,31.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,31.0,0.0,31.0,1.0,31.0,0.0
202247,2022-11-26,2022-12-01,lab,st josephs hamilton,3011.0,370.0,1517.0,0.0,0.0,366.0,366.0,0.0,1517.0,136.0,1517.0,0.0,0.0,38.0,0.0,0.0,1517.0,11.0,1517.0,0.0,1517.0,52.0,0.0,0.0
202247,2022-11-26,2022-12-01,lab,sault area hospital,481.0,64.0,470.0,0.0,33.0,33.0,66.0,0.0,470.0,4.0,139.0,4.0,0.0,1.0,0.0,0.0,139.0,3.0,139.0,11.0,139.0,8.0,139.0,0.0
202247,2022-11-26,2022-12-01,region,on,16869.0,2074.0,8428.0,6.0,732.0,900.0,1406.0,3.0,8427.0,573.0,5869.0,4.0,0.0,39.0,4.0,138.0,5869.0,56.0,5883.0,33.0,5859.0,192.0,4365.0,152.0
202247,2022-11-26,2022-12-01,lab,mb,2842.0,400.0,1914.0,2.0,26.0,382.0,410.0,0.0,1914.0,43.0,175.0,0.0,0.0,12.0,1.0,0.0,175.0,10.0,211.0,7.0,175.0,19.0,211.0,9.0
202247,2022-11-26,2022-12-01,lab,sk,7187.0,489.0,1986.0,0.0,0.0,582.0,582.0,1.0,1573.0,42.0,637.0,1.0,3.0,20.0,0.0,0.0,637.0,13.0,637.0,23.0,637.0,34.0,631.0,24.0
202247,2022-11-26,2022-12-01,lab,ab,10207.0,1441.0,4541.0,85.0,1058.0,294.0,1437.0,0.0,3478.0,242.0,1509.0,6.0,3.0,28.0,1.0,0.0,1508.0,15.0,1509.0,18.0,1496.0,48.0,1509.0,58.0
202247,2022-11-26,2022-12-01,region,prairies,20236.0,2330.0,8441.0,87.0,1084.0,1258.0,2429.0,1.0,6965.0,327.0,2321.0,7.0,6.0,60.0,2.0,0.0,2320.0,38.0,2357.0,48.0,2308.0,101.0,2351.0,91.0
202247,2022-11-26,2022-12-01,region,bc,7230.0,760.0,4248.0,26.0,299.0,0.0,1026.0,6.0,4112.0,291.0,727.0,14.0,12.0,31.0,4.0,0.0,727.0,25.0,727.0,23.0,695.0,102.0,695.0,17.0
202247,2022-11-26,2022-12-01,lab,yt,167.0,5.0,11.0,0.0,1.0,5.0,6.0,0.0,11.0,0.0,,,,,,,,,,,,,,
202247,2022-11-26,2022-12-01,lab,nt,89.0,21.0,85.0,0.0,11.0,0.0,11.0,0.0,85.0,2.0,,,,,,,,,,,85.0,10.0,,
202247,2022-11-26,2022-12-01,lab,nu,101.0,5.0,55.0,0.0,7.0,0.0,7.0,0.0,55.0,1.0,,,,,,,,,,,,,,
202247,2022-11-26,2022-12-01,region,territories,357.0,31.0,151.0,0.0,19.0,5.0,24.0,0.0,151.0,3.0,,,,,,,,,,,85.0,10.0,,
202247,2022-11-26,2022-12-01,nation,ca,89913.0,10639.0,35629.0,119.0,2214.0,5424.0,8226.0,16.0,30481.0,2099.0,10881.0,36.0,26.0,189.0,16.0,138.0,10892.0,221.0,10937.0,198.0,9624.0,471.0,9346.0,326.0
202246,2022-11-19,2022-11-24,lab,nl,,,314.0,0.0,7.0,2.0,9.0,0.0,314.0,13.0,314.0,0.0,1.0,2.0,2.0,0.0,314.0,11.0,314.0,20.0,314.0,44.0,314.0,3.0
202246,2022-11-19,2022-11-24,lab,pe,,,87.0,0.0,24.0,1.0,25.0,0.0,87.0,1.0,85.0,2.0,5.0,9.0,0.0,0.0,85.0,3.0,85.0,1.0,85.0,15.0,85.0,2.0
202246,2022-11-19,2022-11-24,lab,ns,,,1550.0,0.0,0.0,239.0,239.0,0.0,1550.0,124.0,36.0,1.0,2.0,0.0,0.0,0.0,36.0,1.0,36.0,0.0,36.0,8.0,36.0,0.0
202246,2022-11-19,2022-11-24,lab,nb,,,1482.0,0.0,13.0,213.0,226.0,0.0,587.0,35.0,140.0,1.0,2.0,7.0,0.0,0.0,140.0,10.0,140.0,0.0,140.0,39.0,140.0,10.0
202246,2022-11-19,2022-11-24,region,atlantic,,,3433.0,0.0,44.0,455.0,499.0,0.0,2538.0,173.0,575.0,4.0,10.0,18.0,2.0,0.0,575.0,25.0,575.0,21.0,575.0,106.0,575.0,15.0
202246,2022-11-19,2022-11-24,lab,région nord est,,,1039.0,0.0,0.0,24.0,24.0,1.0,326.0,67.0,24.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,24.0,1.0,,,24.0,3.0
202246,2022-11-19,2022-11-24,lab,québec chaudière appalaches,,,672.0,0.0,0.0,51.0,51.0,0.0,674.0,153.0,251.0,1.0,0.0,2.0,0.0,0.0,263.0,15.0,251.0,11.0,,,251.0,19.0
202246,2022-11-19,2022-11-24,lab,centre du québec,,,606.0,0.0,0.0,76.0,76.0,0.0,588.0,90.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,23.0,2.0,,,23.0,2.0
202246,2022-11-19,2022-11-24,lab,montréal laval,,,3075.0,0.0,1.0,447.0,448.0,1.0,1622.0,159.0,866.0,6.0,2.0,14.0,1.0,0.0,868.0,31.0,872.0,64.0,,,818.0,15.0
202246,2022-11-19,2022-11-24,lab,ouest du québec,,,584.0,0.0,2.0,140.0,142.0,0.0,496.0,74.0,40.0,1.0,0.0,5.0,0.0,0.0,40.0,10.0,40.0,0.0,,,40.0,3.0
202246,2022-11-19,2022-11-24,lab,montérégie,,,446.0,0.0,0.0,117.0,117.0,1.0,446.0,63.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,,,8.0,0.0
202246,2022-11-19,2022-11-24,region,qc,,,6422.0,0.0,3.0,855.0,858.0,3.0,4152.0,606.0,1212.0,8.0,2.0,24.0,1.0,0.0,1226.0,57.0,1218.0,78.0,,,1164.0,42.0
202246,2022-11-19,2022-11-24,lab,phol ottawa,,,118.0,0.0,8.0,1.0,9.0,0.0,118.0,6.0,118.0,0.0,0.0,0.0,0.0,6.0,118.0,0.0,118.0,0.0,118.0,20.0,118.0,2.0
202246,2022-11-19,2022-11-24,lab,eorla,,,604.0,0.0,0.0,151.0,151.0,0.0,604.0,83.0,48.0,0.0,0.0,1.0,2.0,0.0,48.0,2.0,48.0,1.0,48.0,6.0,48.0,5.0
202246,2022-11-19,2022-11-24,lab,phol kingston,,,109.0,0.0,14.0,2.0,16.0,0.0,109.0,4.0,83.0,0.0,0.0,0.0,0.0,3.0,83.0,1.0,83.0,0.0,83.0,13.0,83.0,4.0
202246,2022-11-19,2022-11-24,lab,uhn mount sinai hospital,,,696.0,0.0,5.0,42.0,47.0,0.0,696.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,2.0
202246,2022-11-19,2022-11-24,lab,phol toronto,,,1140.0,3.0,294.0,14.0,141.0,0.0,1138.0,49.0,1013.0,0.0,0.0,0.0,0.0,49.0,1013.0,17.0,1013.0,2.0,1013.0,75.0,1013.0,32.0
202246,2022-11-19,2022-11-24,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202246,2022-11-19,2022-11-24,lab,shared hospital laboratory,,,2448.0,0.0,151.0,87.0,238.0,0.0,2448.0,156.0,2080.0,0.0,0.0,0.0,0.0,28.0,2080.0,18.0,2089.0,2.0,2089.0,37.0,2089.0,36.0
202246,2022-11-19,2022-11-24,lab,phol sault ste marie,,,29.0,0.0,3.0,3.0,6.0,0.0,29.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,1.0
202246,2022-11-19,2022-11-24,lab,phol timmins,,,47.0,0.0,10.0,2.0,11.0,0.0,46.0,1.0,46.0,0.0,0.0,0.0,0.0,6.0,46.0,1.0,46.0,0.0,46.0,5.0,46.0,1.0
202246,2022-11-19,2022-11-24,lab,st josephs london,,,686.0,0.0,0.0,81.0,81.0,3.0,686.0,71.0,48.0,0.0,0.0,0.0,0.0,4.0,48.0,4.0,48.0,0.0,48.0,8.0,57.0,3.0
202246,2022-11-19,2022-11-24,lab,phol london,,,344.0,1.0,69.0,5.0,75.0,1.0,344.0,31.0,327.0,0.0,0.0,0.0,0.0,28.0,327.0,4.0,327.0,1.0,327.0,16.0,327.0,11.0
202246,2022-11-19,2022-11-24,lab,phol orillia,,,109.0,2.0,27.0,2.0,31.0,0.0,109.0,14.0,109.0,0.0,0.0,0.0,0.0,2.0,109.0,1.0,109.0,0.0,109.0,10.0,109.0,9.0
202246,2022-11-19,2022-11-24,lab,phol thunder bay,,,96.0,0.0,22.0,2.0,24.0,0.0,96.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,67.0,0.0,67.0,3.0,67.0,2.0
202246,2022-11-19,2022-11-24,lab,phol sudbury,,,38.0,0.0,0.0,3.0,3.0,0.0,38.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,2.0,27.0,0.0
202246,2022-11-19,2022-11-24,lab,phol hamilton,,,298.0,0.0,55.0,6.0,61.0,0.0,298.0,44.0,245.0,0.0,0.0,0.0,0.0,9.0,245.0,5.0,245.0,1.0,245.0,9.0,245.0,14.0
202246,2022-11-19,2022-11-24,lab,phol peterborough,,,44.0,0.0,8.0,0.0,8.0,0.0,44.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,6.0,44.0,7.0
202246,2022-11-19,2022-11-24,lab,st josephs hamilton,,,1531.0,0.0,0.0,308.0,308.0,2.0,1531.0,163.0,1531.0,0.0,0.0,47.0,0.0,0.0,1531.0,13.0,1531.0,5.0,1531.0,79.0,0.0,0.0
